Portien,rateconst,new_Median,new_sd,gumbel_Median,gumbel _sd
THNS2_MOUSE,0.209155,0.2341,0.799120438617359,0.209155,0.040237
THOC4_MOUSE,0.136223,0.136225,0.025845,0.136223,0.036554
THOP1_MOUSE,0,NaN,NaN,0,NaN
THRB_MOUSE,0.001875,1.560685,0.370345,0.001875,0.002652
THRSP_MOUSE,0.554625,0.64221,0.144152461959166,0.554625,0.091743
THTM_MOUSE,0.389348,0.37025,0.0930417342390182,0.389348,0.105357
THTR_MOUSE,0.158193,0.1597,0.0201242007543157,0.158193,0.026857
THUM1_MOUSE,0.208683,0.20868,0,0.208683,NaN
TI17B_MOUSE,0.35332,0.35332,0,0.35332,NaN
TI8AB_MOUSE,NaN,NaN,NaN,NaN,0
TIAR_MOUSE,0.242883,NaN,NaN,0.242883,NaN
TIDC1_MOUSE,0.683284,0.68328,0,0.683284,NaN
TIF1B_MOUSE,0.444127,0.44413,0.03437,0.444127,0.048604
TIM10_MOUSE,NaN,NaN,NaN,NaN,0
TIM13_MOUSE,0.314777,0.314775,0.019475,0.314777,0.027545
TIM16_MOUSE,NaN,0.41408,0,NaN,0
TIM23_MOUSE,0.628681,0.53105,0,0.628681,0.138076
TIM44_MOUSE,0.517419,0.278075,0.292761012569221,0.517419,0.418771
TIM50_MOUSE,0.317066,0.17791,0,0.317066,0.196796
TIM9_MOUSE,0.121488,0.12149,0,0.121488,NaN
TINAL_MOUSE,0.219126,0.19446,0,0.219126,0.038908
TIPRL_MOUSE,0.680119,0.68012,0,0.680119,NaN
TKFC_MOUSE,0.297072,0.27536,0.0324235967159721,0.297072,0.079467
TKTL2_MOUSE,0.0333,NaN,NaN,0.0333,NaN
TKT_MOUSE,0.104493,0.11339,0.0140426459045295,0.104493,0.027034
TLCD4_MOUSE,0.499997,NaN,NaN,0.499997,NaN
TLN1_MOUSE,0.230111,0.41823,1.01011007062795,0.230111,0.146916
TLN2_MOUSE,0.00173,0.0768,0,0.00173,0.002446
TM109_MOUSE,0.567546,0.25102,0,0.567546,0.447629
TM135_MOUSE,0.325483,0.32548,0,0.325483,NaN
TM14C_MOUSE,0.28226,0.15486,0,0.28226,0.180172
TM177_MOUSE,0.219577,0.21958,0,0.219577,NaN
TM205_MOUSE,0.413508,0.41351,0,0.413508,NaN
TM214_MOUSE,0.89448,1.226595,0.436525,0.89448,0.147658
TM256_MOUSE,0.087133,0.08521,0.0101709859677199,0.087133,0.012461
TM38B_MOUSE,0.732956,0.73296,0,0.732956,NaN
TM6S2_MOUSE,0.393121,0.39312,0.22053,0.393121,0.311873
TM9S1_MOUSE,0.198393,NaN,NaN,0.198393,NaN
TM9S2_MOUSE,0.54338,0.54338,0,0.54338,NaN
TM9S3_MOUSE,0.234562,0.35688,0,0.234562,0.172977
TM9S4_MOUSE,0.275512,NaN,NaN,0.275512,NaN
TMCO1_MOUSE,0.294619,0.58924,0,0.294619,0.416654
TMED1_MOUSE,0.279047,0.27905,0,0.279047,NaN
TMED2_MOUSE,NaN,0.15712,0.05914,NaN,0
TMED4_MOUSE,0.36408,0.36408,0,0.36408,NaN
TMED5_MOUSE,0.666597,0.6666,0.14289,0.666597,0.202079
TMED9_MOUSE,0.357538,0.35754,0,0.357538,NaN
TMEDA_MOUSE,0.346326,0.423955,0.165541044532768,0.346326,0.050262
TMLH_MOUSE,1.565181,NaN,NaN,1.565181,NaN
TMM11_MOUSE,0.147998,0.148,0.02104,0.147998,0.029759
TMM19_MOUSE,0.532764,0.53276,0,0.532764,NaN
TMM33_MOUSE,0.44752,0.70975,0.14496,0.44752,0.165843
TMOD3_MOUSE,0.182704,0.1827,0,0.182704,NaN
TMX1_MOUSE,0.404505,0.4045,0,0.404505,NaN
TMX2_MOUSE,1.035361,1.03536,0.02464,1.035361,0.034849
TNG2_MOUSE,0.249243,0.41109,0,0.249243,0.228882
TNPO1_MOUSE,0.450613,0.47108,0,0.450613,0.028939
TNPO3_MOUSE,0.819912,0.81991,0,0.819912,NaN
TNR3_MOUSE,0.033029,NaN,NaN,0.033029,NaN
TNS2_MOUSE,0.207863,0.20786,0,0.207863,NaN
TOIP1_MOUSE,0.227409,0.22365,0.0422364308256378,0.227409,0.005319
TOIP2_MOUSE,0.409469,0.409465,0.028185,0.409469,0.03986
TOLIP_MOUSE,1.577044,1.57704,0,1.577044,NaN
TOM1_MOUSE,NaN,NaN,NaN,NaN,0
TOM22_MOUSE,0.296657,NaN,NaN,0.296657,NaN
TOM34_MOUSE,0.516392,0.51639,0.05734,0.516392,0.081087
TOM40_MOUSE,0.085489,0.13188,0.0537250442903494,0.085489,0.062827
TOM70_MOUSE,0.222495,0.24575,0.0992714299282528,0.222495,0.102369
TOP1_MOUSE,0.62672,0.56977,0.0779220081591559,0.62672,0.080545
TOP2B_MOUSE,0.142944,0.25662,0,0.142944,0.160767
TOR1A_MOUSE,0.360382,NaN,NaN,0.360382,0.17402
TPC6B_MOUSE,0.019385,NaN,NaN,0.019385,NaN
TPD52_MOUSE,0.554292,NaN,NaN,0.554292,NaN
TPD54_MOUSE,0.464186,0.87876,0,0.464186,0.586301
TPIS_MOUSE,0.245065,0.27341,0.0445742278003781,0.245065,0.05208
TPK1_MOUSE,0,0.274055,0.099285,0,0
TPM1_MOUSE,0.064521,0.18321,0.0500372081555316,0.064521,0.086353
TPM3_MOUSE,0.204009,0.19644,0.0206023450660895,0.204009,0.048751
TPM4_MOUSE,0.142609,0.12527,0,0.142609,0.024526
TPMT_MOUSE,0.299855,0.25549,0.0765588557908228,0.299855,0.051194
TPP1_MOUSE,0.081162,0.08359,0.00819178857149036,0.081162,0.003436
TPP2_MOUSE,0.107601,0.173585,0.061047317303875,0.107601,0.088037
TPPP_MOUSE,0.337119,0.33712,0,0.337119,NaN
TPRKB_MOUSE,0.458105,0.9116,0,0.458105,0.641339
TPR_MOUSE,0.818747,0.80322,0.327556732734957,0.818747,0.021955
TPSN_MOUSE,0.742778,0.742775,0.499275,0.742778,0.706079
TR150_MOUSE,0.530874,0.381855,0.232315,0.530874,0.1178
TRABD_MOUSE,0.898835,2.298415,1.399575,0.898835,NaN
TRADD_MOUSE,0.514171,NaN,NaN,0.514171,0.479387
TRAM1_MOUSE,0.264744,0.26474,0,0.264744,NaN
TRAP1_MOUSE,0.605403,0.6737,0.168454167226578,0.605403,0.163217
TRFE_MOUSE,1.181012,1.25128,0.130452200288075,1.181012,0.360291
TRI25_MOUSE,NaN,NaN,NaN,NaN,0
TRNT1_MOUSE,0.496964,0.49696,0,0.496964,NaN
TRXR1_MOUSE,0.322202,0.35585,0.0406777782087469,0.322202,0.088863
TRXR2_MOUSE,0.085974,0.16693,0.0548778293626448,0.085974,0.008271
TS101_MOUSE,4.464771,4.46477,4.37378,4.464771,6.18546
TSN9_MOUSE,0.686065,0.68606,0,0.686065,NaN
TSN_MOUSE,0.439798,0.42764,0,0.439798,NaN
TSPO_MOUSE,0.027536,NaN,NaN,0.027536,0.03815
TSR2_MOUSE,NaN,NaN,NaN,NaN,0
TSTD3_MOUSE,0.063118,0.06312,0,0.063118,NaN
TT39C_MOUSE,0.424542,0.45726,0.273115415997625,0.424542,0.059054
TTC36_MOUSE,2.928789,3.26145,0,2.928789,0.470451
TTC38_MOUSE,0.356964,0.29449,0.0794387035140932,0.356964,0.063752
TTHY_MOUSE,3.973586,4.12048,3.55845498967248,3.973586,4.108949
TTL12_MOUSE,0.477891,0.47789,0.08043,0.477891,0.113745
TTPA_MOUSE,0.478965,0.45905,0.106014456297243,0.478965,0.119065
TWF1_MOUSE,0.508399,0.5084,0,0.508399,NaN
TXD12_MOUSE,0.534356,0.534355,0.083395,0.534356,0.117934
TXD15_MOUSE,4.631131,NaN,NaN,4.631131,6.056147
TXD17_MOUSE,0.182239,0.18224,0.02324,0.182239,0.032868
TXND5_MOUSE,0.404757,0.47719,0.311628872795831,0.404757,0.05608
TXNL1_MOUSE,0.50645,0.66639,0.137446776550052,0.50645,0.16386
TXTP_MOUSE,0.157048,0.142175,0.0858473033453391,0.157048,0.027761
TYSD1_MOUSE,1.416514,2.03227,0,1.416514,0.870812
U2AF1_MOUSE,0.222075,0.32,0,0.222075,0.138491
U2AF2_MOUSE,0.280878,0.2813,0.373423101984867,0.280878,0.00059
U520_MOUSE,0.624449,0.81674,1.060499063034,0.624449,0.252999
U5S1_MOUSE,0.329037,0.31105,0.116474283513572,0.329037,0.025442
UAP1L_MOUSE,0.246893,0.246895,0.037145,0.246893,0.052528
UAP1_MOUSE,0.546842,0.70806,0.38101,0.546842,0.766832
UB2D2_MOUSE,NaN,0.44442,0,NaN,0
UB2L3_MOUSE,0.386227,0.36528,0.0585597733089875,0.386227,0.039618
UB2V1_MOUSE,0.188383,0.37677,0,0.188383,0.266414
UB2V2_MOUSE,0.369381,0.4321,0,0.369381,0.088693
UBA1_MOUSE,0.359937,0.43294,0.144123023754014,0.359937,0.090722
UBA3_MOUSE,0.00461,NaN,NaN,0.00461,NaN
UBA5_MOUSE,0.235867,0.25487,0.01919,0.235867,0.000259
UBC12_MOUSE,0.151444,0.13754,0,0.151444,NaN
UBCP1_MOUSE,1.857909,1.00263,0,1.857909,1.209553
UBE2H_MOUSE,0.684153,0.48723,0,0.684153,NaN
UBE2K_MOUSE,0.355615,0.70172,0,0.355615,0.489467
UBE2N_MOUSE,0.338163,0.34571,0.0563020893632436,0.338163,0.068955
UBE3A_MOUSE,0.267877,0.26788,0,0.267877,NaN
UBE4A_MOUSE,0.555422,0.51424,0.0885872787456278,0.555422,0.058236
UBFD1_MOUSE,0.468547,0.46855,0,0.468547,NaN
UBP10_MOUSE,0.466893,0.81275,0,0.466893,0.48911
UBP14_MOUSE,0.304515,0.27839,0.0737735139464022,0.304515,0.056494
UBP15_MOUSE,NaN,NaN,NaN,NaN,0
UBP16_MOUSE,0.261911,0.26191,0,0.261911,NaN
UBP19_MOUSE,1.319186,1.74685,0,1.319186,0.604813
UBP24_MOUSE,0.054149,NaN,NaN,0.054149,0.059804
UBP2L_MOUSE,0.583213,0.514145,0.093875,0.583213,0.114558
UBP47_MOUSE,0.173725,0.17373,0,0.173725,NaN
UBP4_MOUSE,0.217516,NaN,NaN,0.217516,0.22118
UBP5_MOUSE,0.298926,0.28153,0.0760833837312721,0.298926,0.094551
UBP7_MOUSE,1.316942,NaN,NaN,1.316942,NaN
UBQL1_MOUSE,0.187959,0.3754,0.482229173203871,0.187959,0.265089
UBQL2_MOUSE,1.120593,0.95704,0,1.120593,0.231299
UBR4_MOUSE,0.679286,0.974245,0.102065,0.679286,0.515905
UBXN1_MOUSE,1.54899,2.53076,0,1.54899,1.388431
UBXN4_MOUSE,1.048453,0.82863,0,1.048453,0.310879
UCHL3_MOUSE,0.168304,0.27608,0.107004522889222,0.168304,0.127831
UCHL5_MOUSE,0.137629,0.273315,0.000455000000000011,0.137629,0.156678
UCRI_MOUSE,0.141553,0.142035,0.0608097077410799,0.141553,0.013808
UD11_MOUSE,0.30728,0.31947,0.0314667307485223,0.30728,0.080473
UD12_MOUSE,0.228778,0.29383,0,0.228778,0.091996
UD16_MOUSE,0.256713,0.27952,0.023153083250401,0.256713,0.047518
UD19_MOUSE,0.283712,0.26146,0.743957824815359,0.283712,0.034375
UD2A1_MOUSE,0.198597,0.3969,0,0.198597,0.280443
UD2A3_MOUSE,0.24807,0.28027,3.33030093928221,0.24807,0.050634
UD3A1_MOUSE,0.503579,0.517355,0.026275,0.503579,0.017673
UD3A2_MOUSE,0.447717,0.5514,0.312823406504601,0.447717,0.20573
UDB17_MOUSE,0.452155,0.40698,0.0870373323120602,0.452155,0.120762
UFC1_MOUSE,0.456448,0.45645,0,0.456448,NaN
UFD1_MOUSE,0.57382,0.69415,0.140064979523394,0.57382,0.147685
UFL1_MOUSE,0.279311,0.430615,0.965994936283312,0.279311,0.042651
UFM1_MOUSE,0.347642,0.31637,0.0589457589314108,0.347642,0.043854
UFSP2_MOUSE,0.253265,0.20434,0,0.253265,0.002233
UGDH_MOUSE,0.469334,0.37733,0.0436768137116251,0.469334,0.112833
UGGG1_MOUSE,0.278786,0.32318,0.170762057097003,0.278786,0.059788
UGPA_MOUSE,0.417056,0.46184,0.0907928314350863,0.417056,0.107155
ULA1_MOUSE,0.147228,0.14723,0,0.147228,NaN
UMPS_MOUSE,0.312294,0.38141,0.10035,0.312294,0.065202
UQCC1_MOUSE,1.266589,NaN,NaN,1.266589,NaN
URAD_MOUSE,0.3948,0.45982,0.208414491978525,0.3948,0.091949
URIC_MOUSE,0.502784,0.4926,0.0539492686141342,0.502784,0.124885
USO1_MOUSE,0.362841,0.42087,0.142151233747724,0.362841,0.097794
USP9X_MOUSE,0.363251,0.75559,0.186161388107798,0.363251,0.032921
VA0D1_MOUSE,0.3825,0.33788,0.145556628567716,0.3825,0.063107
VAC14_MOUSE,0.266595,0.27643,0.0872056378146887,0.266595,0.01391
VAMP3_MOUSE,0.000172,0.00017,0,0.000172,NaN
VAMP8_MOUSE,NaN,NaN,NaN,NaN,0
VAPA_MOUSE,0.295357,0.297235,0.136035615413529,0.295357,0.044279
VAPB_MOUSE,0.33525,0.33525,0.15754,0.33525,0.2228
VASP_MOUSE,0.229551,0.33348,0,0.229551,0.146984
VAT1_MOUSE,5.052592,0.31804,0,5.052592,7.042818
VATA_MOUSE,0.274781,0.411455,0.215550532513067,0.274781,0.164944
VATB2_MOUSE,0.255319,0.456475,0.284933796959925,0.255319,0.030841
VATC1_MOUSE,NaN,NaN,NaN,NaN,0
VATD_MOUSE,0.239877,0.23988,0,0.239877,NaN
VATE1_MOUSE,0.773422,NaN,NaN,0.773422,NaN
VATG1_MOUSE,1.071131,1.07113,0,1.071131,NaN
VATH_MOUSE,1.879686,1.57906,0,1.879686,0.425152
VATL_MOUSE,0.149737,0.14974,0,0.149737,NaN
VAV2_MOUSE,0.394649,0.37161,0,0.394649,0.032582
VDAC1_MOUSE,0.17151,0.17553,0.0427720023379781,0.17151,0.054241
VDAC2_MOUSE,0.162844,0.17781,0.065030453604446,0.162844,0.012987
VDAC3_MOUSE,0.203807,0.19674,0.018373798736244,0.203807,0.039372
VIGLN_MOUSE,0.586407,0.77388,0.355020686586007,0.586407,0.285423
VIME_MOUSE,0.07868,0.09886,0.0352069205696835,0.07868,0.023005
VINC_MOUSE,0.173295,0.19406,0.0444237010614829,0.173295,0.039472
VINEX_MOUSE,0.13885,NaN,NaN,0.13885,NaN
VIP2_MOUSE,NaN,NaN,NaN,NaN,0
VKGC_MOUSE,1.777774,1.777775,0.747565,1.777774,1.057214
VKOR1_MOUSE,0.194267,NaN,NaN,0.194267,NaN
VKORL_MOUSE,0.310428,0.31043,0,0.310428,NaN
VMA5A_MOUSE,0.355732,0.37544,0.208857897863595,0.355732,0.078667
VNN1_MOUSE,0.273875,0.32739,4.51286326672497,0.273875,0.075674
VP13C_MOUSE,0.484386,0.47153,0.08578,0.484386,0.117161
VP26A_MOUSE,0.387911,0.32776,0.193362793904791,0.387911,0.331297
VP26B_MOUSE,0.365054,0.32633,0.100373994086561,0.365054,0.054766
VP26C_MOUSE,0.067893,NaN,NaN,0.067893,NaN
VP33A_MOUSE,0.335255,0.33525,0,0.335255,NaN
VP35L_MOUSE,0,0.26547,0,0,NaN
VPS16_MOUSE,0.081177,NaN,NaN,0.081177,NaN
VPS25_MOUSE,0.237829,NaN,NaN,0.237829,0.015001
VPS29_MOUSE,0.203513,0.23745,0.119125729445825,0.203513,0.059468
VPS35_MOUSE,0.244027,0.226445,0.122672123438864,0.244027,0.048467
VPS36_MOUSE,0.313444,0.29819,0,0.313444,0.021572
VPS45_MOUSE,0.173982,0.33371,0,0.173982,0.225894
VPS4B_MOUSE,0.026294,NaN,NaN,0.026294,0.037185
VTDB_MOUSE,2.103561,3.87894,2.98181376379277,2.103561,1.855165
VTNC_MOUSE,4.842279,7.15831,2.59342603797885,4.842279,3.305262
VWA8_MOUSE,0.225352,0.23986,0.0240618930261108,0.225352,0.055339
WASC2_MOUSE,1.472837,NaN,NaN,1.472837,NaN
WASC4_MOUSE,0.195396,0.39079,0,0.195396,0.276331
WASC5_MOUSE,0.243111,0.170195,0.072915,0.243111,NaN
WDR11_MOUSE,0.463538,0.3148,0,0.463538,0.210348
WDR1_MOUSE,0.139605,0.16499,0.0787533926188554,0.139605,0.109225
WDR5_MOUSE,0.510413,NaN,NaN,0.510413,NaN
WDR61_MOUSE,0.189333,0.18933,0,0.189333,NaN
WDR82_MOUSE,0.357985,NaN,NaN,0.357985,NaN
WIPI3_MOUSE,0.231715,NaN,NaN,0.231715,NaN
XDH_MOUSE,0.298731,0.32104,0.102106838556485,0.298731,0.082322
XPO1_MOUSE,0.208198,0.2537,0.106224900826292,0.208198,0.092693
XPO2_MOUSE,0.33682,0.47307,0.119916475365147,0.33682,0.152483
XPO7_MOUSE,0.088688,0.69295,0,0.088688,0.084034
XPOT_MOUSE,0.311293,NaN,NaN,0.311293,NaN
XPP1_MOUSE,0.283288,0.29269,0,0.283288,0.013293
XPP3_MOUSE,0.161849,0.16185,0,0.161849,NaN
XXLT1_MOUSE,0.03035,0.03035,0,0.03035,NaN
XYLB_MOUSE,0.22353,0.23381,0.0431136106583524,0.22353,0.041123
YBOX1_MOUSE,0.49788,0.52244,0.123382401770539,0.49788,0.065492
YES_MOUSE,NaN,NaN,NaN,NaN,0
YKT6_MOUSE,0.023726,0.18169,0,0.023726,0.024005
YMEL1_MOUSE,NaN,NaN,NaN,NaN,0
YTHD3_MOUSE,0.221173,NaN,NaN,0.221173,NaN
ZA2G_MOUSE,0.510505,8.6434,1.18307,0.510505,NaN
ZBT20_MOUSE,0,NaN,NaN,0,NaN
ZC3HF_MOUSE,0.443627,NaN,NaN,0.443627,0.318059
ZFPL1_MOUSE,NaN,NaN,NaN,NaN,0
ZFR_MOUSE,0.562079,0.56208,0,0.562079,NaN
ZFYV1_MOUSE,0.575627,NaN,NaN,0.575627,0.554525
ZN207_MOUSE,0.288681,0.28868,0,0.288681,NaN
ZN326_MOUSE,0.290546,0.29055,0,0.290546,NaN
ZN598_MOUSE,0.058336,NaN,NaN,0.058336,NaN
ZNFX1_MOUSE,1.46143,0.61107,0,1.46143,1.202592
ZNT7_MOUSE,0.195004,0.195,0,0.195004,NaN
ZO1_MOUSE,0.607184,0.26658,0,0.607184,0.481682
ZO3_MOUSE,0.190285,NaN,NaN,0.190285,NaN
ZZEF1_MOUSE,1.634742,NaN,NaN,1.634742,0.406247

